Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
166,Carnival Cruise Valor Medical Ch5,457.537500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,12.50,,10W,,,,,
167,Carnival Cruise Valor General Svcs and Shore Exec Ch6,457.600000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
168,Carnival Cruise Valor Electrical Ch7,457.562500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,12.50,,10W,,,,,
169,Carnival Cruise Valor General Svcs and Shore Exec Ch8,457.600000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
170,MURS 1,151.820000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
171,MURS 2,151.880000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
172,MURS 3,151.940000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
173,MURS 4,154.570000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
174,MURS 5,154.600000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
175,I-57 and US-50,442.200000,+,5.000000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,"W9CWA near Salem, Marion County, Illinois OPEN",,,,
176,I-57 and US-50,147.270000,+,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,"W9CWA near Salem, Marion County, Illinois OPEN",,,,
177,Walmart,154.470000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
178,Walmart,154.600000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
179,Walmart CH 1,154.570000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
180,Walmart CH 2,154.600000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
181,Walmart CH 3,151.820000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
182,Walmart CH 4,151.880000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
183,Walmart CH 5,151.940000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
184,Walmart CH 6,154.570000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
185,Walmart CH 7,154.600000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
